hotelName,locale,checkinDate,checkoutDate,tripType,tripPurpose,userLocation,rating,numOfDaysStay,reviewDate,reviewText
Rochavau Hotel,es,2024-06-01,2024-06-03,couple,leisure,es,3.59999990463257,2,2024-06-05 13:21:19,"pros: El hotel está perfecto. Es muy coqueto es nuevo y un 4 estrellas de verdad. Relación calidad precio bien y el desayuno perfecto bueno y variado.
Personal muy amable.
Es verdad que el comedor para el desayuno es chico y me imagino que en julio y agosto será un poco complicado.
Está a 100 mts de la playa. Se puede ir andando al Praia da Rocha ( uns 10/15 “ caminando). 
La única pega es el aparcamiento que prácticamente no tiene y fuera no es fácil aparcar. cons: "
Rochavau Hotel,es,2024-05-30,2024-06-02,couple,leisure,es,3.20000004768372,3,2024-06-02 23:21:31,"pros: El hotel está muy bien ubicado cerca de la playa. 
En los alrededores hay bastantes restaurantes y tiendas.
Las habitaciones son amplias las camas son cómodas bien aisladas del ruido. Perfectas para descansar.
El desayuno es muy completo. cons: "
Rochavau Hotel,es,2024-04-26,2024-04-27,review_category_group_of_friends,leisure,fr,4,1,2024-04-28 22:15:08,pros: Muy bonito y confortable. Todos los equipamientos necesarios. Personal muy reactivo y amable. cons: 
Rochavau Hotel,pt-pt,2023-12-30,2024-01-01,solo_traveller,leisure,pt,4,2,2024-01-14 12:29:55,pros: Varanda quarto confortável pequeno almoço e localização. cons: 
Rochavau Hotel,pt-pt,2023-12-29,2023-12-30,couple,leisure,pt,4,1,2023-12-31 14:00:09,"pros: Da simpatia dos funcionários da recepção.
Do hotel em geral. cons: Pequeno almoço. A má disposição do funcionário do pequeno almoço."
Rochavau Hotel,es,2023-10-09,2023-10-12,couple,leisure,cl,4,3,2023-10-16 13:41:11,pros: Todo. El hotel es precioso bien decorado y exclente ubicacion limpio rico desayuno. cons: Nada
Rochavau Hotel,es,2023-10-12,2023-10-15,review_category_group_of_friends,leisure,pe,3.59999990463257,3,2023-10-15 22:04:36,pros: Su limpieza cons: Las fotos de la publicidad da la impresión que esta frente mar  primera linea y no es asi
Rochavau Hotel,es,2023-10-05,2023-10-10,review_category_group_of_friends,leisure,es,4,5,2023-10-14 15:50:00,"pros: Estuvimos dos parejas durante 5 días y la estancia fenomenal. El personal fantástico.... recepción cocina...todo. El hotel superlimpio desayuno habitación piscina...
En general todo perfecto....para repetir cons: Nada"
Rochavau Hotel,pt-br,2023-09-12,2023-09-14,couple,leisure,br,3.59999990463257,2,2023-09-15 10:46:36,pros: Tudo muito novo limpo e funcional cons: Gostei de tudo
Rochavau Hotel,pt-pt,2023-09-01,2023-09-03,couple,leisure,pt,4,2,2023-09-04 12:28:45,pros: Tudo! O quarto era bastante espaçoso limpo os turcos do banho tinham um cheirinho muito agradável a cama e almofadas eram super confortáveis. O hotel no geral tinha uma decoração muito clean. O pequeno-almoço era fantástico muito variado. cons: Não posso dizer que não gostei de alguma coisa porque gostei de tudo. No entanto sugeria que o horário do pequeno-almoço fosse um pouco mais alargado assim como o do check-out.
Rochavau Hotel,es,2023-09-01,2023-09-03,couple,leisure,es,4,2,2023-09-03 22:08:45,pros: Todo muy nuevo y funcional. El trato excelente cons: El precio nos pareció algo alto pero es temporada y está cerca de la playa. No hay posibilidad de todo incluido
Rochavau Hotel,pt-pt,2023-08-16,2023-08-20,couple,leisure,pt,4,4,2023-08-20 22:15:16,"pros: Tudo muito limpinho sempre a cheirar muito bem.
Bons pequenos almoços
Boa localização perto de tudo cons: "
Rochavau Hotel,es,2023-08-09,2023-08-13,family_with_children,leisure,es,4,4,2023-08-20 19:18:57,pros: Perfecto cons: 
Rochavau Hotel,pt-pt,2023-07-22,2023-07-29,couple,leisure,pt,3.59999990463257,7,2023-08-17 12:36:47,pros: As instalações e os funcionários cons: O pequeno almoço era pouco variado
Rochavau Hotel,pt-pt,2023-08-07,2023-08-11,family_with_children,other,pt,3.59999990463257,4,2023-08-13 15:33:15,pros: Localização. cons: Sala pequeno almoço pequena (em fase de resolução de acordo com os funcionários).
Rochavau Hotel,es,2023-08-08,2023-08-11,couple,leisure,es,3.59999990463257,3,2023-08-11 22:07:58,pros: Odio muy limpio y se veía muy nuevo. La habitación bastante amplia los albornoces muy suaves. Muy cerca de las playas y restaurantes pero sin el bullicio de la “calle principal”. El personal muy amable. cons: El parking dependiendo de la plaza en la que aparcases era complicado maniobrar. Quizás tendrían que quitar alguna plaza para facilitar las maniobras.
Rochavau Hotel,es,2023-08-06,2023-08-10,couple,leisure,es,3.20000004768372,4,2023-08-10 22:28:09,"pros: La cama que era muy comoda  y la gran terraza cons: Que no habia cafeteria 
Solo dan desayunos
La habitacion era bonita pero muy estrecha"
Rochavau Hotel,es,2023-07-28,2023-08-02,couple,leisure,es,3.59999990463257,5,2023-08-04 08:13:53,pros: Una ubicación excelente la piscina limpiotodo muy cerca las mejores calas del Algarve restaurantes y bares de copas de todo tipo un buen paseo todo el personal del hotel muy atento y especial mención a Andrea muy simpática. cons: 
Rochavau Hotel,pt-pt,2023-07-19,2023-07-22,couple,leisure,pt,4,3,2023-07-22 16:53:49,pros: Todos os funcionários eram acessíveis e muito simpáticos. A localização é bastante boa ficando a 2/3min da praia do Amado e a cerca de 10min a pé da praia da Rocha. O chef no pequeno almoço é um amor de pessoa e até sugere confecionar algo caso seja necessário. O hotel teve a amabilidade de fazer um upgrade do nosso quarto o que foi uma bela surpresa. Recomendo a toda a gente! cons: Possivelmente o hotel abriu a pouco tempo e ainda há alguma arestas a limar mas nada que condicione uma excelente estadia. A rede Wi-Fi por vezes falha o que pode se tornar um problema caso tencione trabalhar.
Rochavau Hotel,pt-pt,2023-07-14,2023-07-20,couple,leisure,pt,3.59999990463257,6,2023-07-20 22:02:02,pros: Muito limpomoderno agradávelfuncionários muito simpáticos e prestáveis. Muito perto de tudoda praia do centro. Impecável! cons: Nada a criticar
Rochavau Hotel,pt-pt,2023-06-29,2023-07-01,couple,leisure,pt,3.59999990463257,2,2023-07-11 21:42:42,pros: o espaço e pequenos almoços cons: garagem com difícil acesso e porta do quarto que não fechava corretamente sendo necessário sempre fazer força para fechar a mesma
Rochavau Hotel,pt-pt,2023-06-28,2023-07-01,couple,leisure,ao,3.59999990463257,3,2023-07-05 14:41:34,pros: Localização design funcionários cons: Estava muito caro (provavelmente pelo evento) estacionamento pequeno (mas ao menos tem) só tem um elevador e com aquilo cheio fica difícil descer
Rochavau Hotel,es,2023-06-28,2023-07-01,couple,leisure,de,3.59999990463257,3,2023-07-01 14:01:57,"pros: La cama cons: Una de las chicas en la recepción no tan agradable  y un comentario desafortunado del señor del desayuno al decir a un cliente  pienso habitual ( ya no hay comida se lo han comido todo) al público o del festival de afronation!...

Un poco estresado"
Rochavau Hotel,pt-pt,2024-09-02,2024-09-09,couple,leisure,pt,2.79999995231628,7,2024-09-10 10:34:52,pros: Proximidade da praia! cons: Sala de refeições pequena e com muita gente piscina pequena e pouco prática com acessos pela receção do hotel.
Rochavau Hotel,pt-pt,2024-08-15,2024-08-18,couple,leisure,pt,2.79999995231628,3,2024-08-26 16:10:01,pros: A localização do hotel foi sem dúvida o que mais gostamos tem uma praia em frente não é muito grande mas pode ir para outras lá ao lado que também são relativamente perto. O quarto muito bem decorado e confortável. O hotel também é moderno e bem decorado tudo muito limpo. cons: Os quartos são pequenos principalmente a casa de banho.. Não havia estacionamento porque já se encontrava cheio. Na zona do pequeno almoço também como é muito pequeno e quando está cheio torna-se difícil a circulação. Relação qualidade-preço ficou a desejar é bom para quem vai poucos dias.
Rochavau Hotel,pt-pt,2024-08-15,2024-08-18,couple,leisure,pt,2.40000009536743,3,2024-08-19 08:55:58,pros: Gostei do conforto dos espaços da higiene e da simpatia/atenção de todos os funcionários. cons: Pouca variedade de comida ao pequeno-almoço e falta de estacionamento.
Rochavau Hotel,es,2024-07-25,2024-07-29,couple,leisure,es,2.79999995231628,4,2024-07-29 23:05:38,pros: El personal y el trato excepcional. Muy buena plantilla acogedor y todo muy limpio. cons: Lo que menos me gustó o me faltó fue quizás algunas instalaciones o servicios como instalaciones de gimnasio o servicios de bar más tiempo.
Rochavau Hotel,pt-pt,2024-06-15,2024-06-16,couple,leisure,pt,2.40000009536743,1,2024-06-17 00:16:17,pros: Localização e decoração cons: Casa de banho e sala de pequeno almoço muito pequenas
Rochavau Hotel,pt-pt,2023-12-31,2024-01-01,couple,leisure,pt,2.79999995231628,1,2024-01-15 15:20:59,pros: Quarto e vista cons: Pequeno Almoço
Rochavau Hotel,pt-pt,2023-12-31,2024-01-01,couple,leisure,pt,2.79999995231628,1,2024-01-01 22:17:38,"pros: A limpeza do quarto o conforto da cama o bom pequeno almoço que tínhamos à nossa disposição os funcionários impecáveis bom terraço e boa vista do quarto. cons: Falta de zonas de entretenimento de inverno( piscina interior jacuzzi ginásio..)
Parque pago por dia com um valor absurdo e os parques gratuitos encontram-se longe do hotel."
Rochavau Hotel,pt-pt,2023-12-31,2024-01-01,couple,leisure,pt,1.60000002384186,1,2024-01-01 22:09:08,"pros:  cons: As 7:30 da manhã foi disparado um alarme de emergência não nos foi dada justificação na altura. De manhã ficamos a saber que foi um cliente que acendeu um cigarro no quarto. 
Como tinham um funcionário não qualificado para o desligar naquele momento demoraram imenso tempo a desligar isso foi bastante incomodo porque foi a noite da passagem de ano e não nos foi possível descansar bem. As 9 da manhã alguém bateu a nossa porta e quando abrimos não estava ninguém. 

Nos quartos do resto de chão ouvimos os passos de toda a gente ouvimos conversas.."
Rochavau Hotel,pt-pt,2023-10-05,2023-10-07,couple,leisure,pt,2.79999995231628,2,2023-10-11 14:17:49,pros: design moderno e acolhedor decoração simples e prática. Bom pequeno almoço. Muito boa localização muito perto da praia restaurantes e lojas. cons: colchão um pouco rijo e almofadas muito altas. A janela do quarto é estreita o que faz com que o quarto tenha pouca luz durante o dia. A sala do pequeno almoço é muito pequena para a quantidade de pessoas que o hotel aloja
Rochavau Hotel,pt-pt,2023-08-19,2023-08-22,couple,leisure,pt,2.79999995231628,3,2023-08-27 13:57:35,"pros: Hotel cómodo perto da praia e funcionários simpáticos e disponíveis. cons: Não servem almoço nem jantar.
O serviço de bar fecha muito cedo.
Espaço para pequeno almoço reduzido."
Rochavau Hotel,es,2023-08-10,2023-08-13,couple,leisure,es,1.60000002384186,3,2023-08-16 08:50:42,"pros: Como bueno señalar la ubicación que no es a pie de playa pero está bastante cerca. 
La cama cómoda. cons: Muy caro para lo que ofrecen. 
Desayuno con espera por las dimensiones de la sala desayuno muy muy básico la descripción de desayuno muy bueno no es correcta. 
Lo peor el servicio de limpieza He estado con una sábana manchada 3 días y el último ni siquiera entraron a la habitación a limpiar y hacer la cama."
Rochavau Hotel,en-gb,2024-09-16,2024-09-23,couple,leisure,dk,3.20000004768372,7,2024-09-27 12:58:21,pros:  cons: 
Rochavau Hotel,en-gb,2024-08-18,2024-08-24,family_with_children,leisure,gb,3.20000004768372,6,2024-08-25 11:42:16,pros:  cons: 
Rochavau Hotel,en-gb,2024-08-14,2024-08-18,couple,leisure,gb,3.59999990463257,4,2024-08-19 12:51:11,pros:  cons: 
Rochavau Hotel,en-us,2024-07-27,2024-07-28,family_with_children,leisure,pt,3.59999990463257,1,2024-07-30 01:57:09,pros:  cons: 
Rochavau Hotel,en-gb,2024-05-03,2024-05-07,couple,leisure,gb,4,4,2024-07-17 02:39:56,pros:  cons: 
Rochavau Hotel,en-gb,2024-06-11,2024-06-15,couple,leisure,ie,4,4,2024-07-15 13:24:07,pros:  cons: 
Rochavau Hotel,en-us,2024-07-07,2024-07-13,couple,leisure,md,4,6,2024-07-14 09:54:12,pros:  cons: 
Rochavau Hotel,en-us,2024-06-30,2024-07-07,couple,leisure,ro,3.59999990463257,7,2024-07-07 22:09:13,pros:  cons: 
Rochavau Hotel,en-us,2024-04-25,2024-04-28,couple,leisure,pt,3.59999990463257,3,2024-06-27 21:40:42,pros:  cons: 
Rochavau Hotel,en-us,2024-06-22,2024-06-25,couple,leisure,br,4,3,2024-06-26 10:33:07,pros:  cons: 
Rochavau Hotel,en-gb,2024-06-15,2024-06-19,couple,leisure,ro,3.59999990463257,4,2024-06-25 21:19:17,pros:  cons: 
Rochavau Hotel,en-gb,2024-06-23,2024-06-24,couple,leisure,bg,4,1,2024-06-25 07:15:11,pros:  cons: 
Rochavau Hotel,en-gb,2024-06-23,2024-06-24,review_category_group_of_friends,leisure,nl,4,1,2024-06-24 22:26:53,pros:  cons: 
Rochavau Hotel,en-gb,2024-06-17,2024-06-20,couple,leisure,gb,4,3,2024-06-24 12:54:02,pros:  cons: 
Rochavau Hotel,en-gb,2024-03-15,2024-03-17,couple,leisure,pt,4,2,2024-03-18 12:15:55,pros:  cons: 
Rochavau Hotel,en-us,2024-02-25,2024-02-28,couple,leisure,ca,4,3,2024-02-28 22:54:39,pros:  cons: 
Rochavau Hotel,en-gb,2023-10-06,2023-10-10,couple,leisure,pl,4,4,2023-10-10 22:05:11,pros:  cons: 
Rochavau Hotel,en-gb,2023-09-25,2023-09-29,couple,leisure,es,3.59999990463257,4,2023-10-04 07:39:25,pros:  cons: 
Rochavau Hotel,en-gb,2023-09-19,2023-09-23,couple,leisure,es,3.59999990463257,4,2023-09-24 11:12:53,pros:  cons: 
Rochavau Hotel,en-gb,2023-09-16,2023-09-17,couple,leisure,gb,4,1,2023-09-18 09:54:13,pros:  cons: 
Rochavau Hotel,en-gb,2023-09-06,2023-09-13,couple,leisure,gb,4,7,2023-09-13 22:06:53,pros:  cons: 
Rochavau Hotel,en-us,2023-09-07,2023-09-10,family_with_children,leisure,pt,3.59999990463257,3,2023-09-12 01:21:01,pros:  cons: 
Rochavau Hotel,en-gb,2023-07-04,2023-07-08,couple,leisure,gb,4,4,2023-08-28 00:54:54,pros:  cons: 
Rochavau Hotel,en-gb,2023-07-04,2023-07-09,couple,leisure,gb,4,5,2023-08-06 11:51:04,pros:  cons: 
Rochavau Hotel,en-gb,2023-07-05,2023-07-07,review_category_group_of_friends,leisure,pt,4,2,2023-07-07 22:04:44,pros:  cons: 
Rochavau Hotel,en-gb,2023-07-05,2023-07-06,family_with_children,leisure,gb,4,1,2023-07-07 02:50:11,pros:  cons: 
Rochavau Hotel,en-us,2023-06-29,2023-07-02,solo_traveller,leisure,us,3.59999990463257,3,2023-07-03 03:12:28,pros:  cons: 
